"","FDR.adjusted.pvalue_Class","Estimate_Class"
"90",0.0019225308969695,0.920325666666666
"91",0.00023873694960644,2.62305
"92",0.0483146415726125,1.3628885
"93",0.107118389853978,1.44857316666666
"94",0.0458865902951524,1.2268645
"95",0.0742618286531588,1.6579235
"96",0.0741496787822513,0.9663695
"97",0.00126266792898544,2.092861
"98",0.0448592032640535,1.45039983333333
"99",0.194481362381401,1.135024
"100",0.0450920928594065,1.34710316666667
"101",0.155389626948315,1.16760066666667
"102",0.17542387866454,1.29378016666667
"103",0.0418687156325971,1.46237966666667
"104",0.0608941256543302,1.27610766666667
"105",0.549707651703567,0.409420499999999
"106",0.0260693317445566,1.69133566666667
"107",0.156095095783987,1.284223
"108",0.0418687156325971,1.64094683333333
"109",0.154297323292857,0.982677000000001
"110",0.294916483073966,0.399142499999999
"111",0.109262675551649,0.808356333333332
"112",0.29167799453566,0.677547833333334
"113",0.277855436817389,0.653349666666667
"114",0.0367412053299875,1.76008833333333
"115",0.215785415264359,1.15639466666667
"116",0.856249723446424,0.211526333333334
"117",0.240793046069063,1.234938
"118",0.0730874627374264,1.58302183333333
"119",0.416636713219213,0.401393999999999
"120",0.22013551592613,0.921566833333335
"121",0.10870266842704,1.1559335
"122",0.0681496778819869,1.07669916666667
"123",0.0648319057240049,1.12183233333333
"124",0.0592120186838008,0.953179833333331
"125",0.545227962245476,0.561002166666667
"126",0.4269614907855,0.668404666666665
"127",0.280364442517969,0.847688999999998
"128",0.138987685644842,1.1087985
"129",0.116536059953829,1.2127145
"130",0.0354192255352067,1.1057925
"131",0.0525037917131769,1.4919
"132",0.274485419980838,0.791867333333333
"133",0.00208962657168653,2.54997783333333
"134",0.162269000710288,0.891639333333331
"135",0.0959275640820099,0.840325333333332
"136",0.0602059687735664,1.04082633333333
"137",0.0316938999724211,0.736979999999999
"138",0.0888349122894441,1.0157705
"139",0.722939077716301,0.580019500000001
"140",0.305063825632867,0.662817
"141",0.0478742742778523,-0.901844666666668
"142",0.0589093532095157,1.0657015
"143",0.0135237175982233,1.75667816666667
"144",0.00649050300924902,1.51659916666667
"145",0.800652430505701,0.170322999999998
"146",0.0239487142926307,1.213148
"147",0.00068935067104296,1.49312033333333
"148",0.081575926766533,0.694973999999998
"149",0.102865993629356,-0.789134
"150",0.0191048836353961,1.4154715
"151",0.00074288929844316,1.92794916666666
"152",0.107797980033227,0.636070166666665
"153",0.0405832693170267,1.21260283333333
"154",0.51090058426461,0.463483666666666
"155",0.089030493898089,0.997636833333332
"156",0.150492188291617,-0.831789833333334
"157",0.0527113017653724,0.571414333333333
"158",0.212850874996859,0.918140666666665
"159",0.201841626939937,0.963388666666667
"160",0.202010130923347,0.965713166666666
"161",0.0851652909552236,1.27600516666667
"162",0.106736597832841,1.18222133333333
"163",0.0158139920092802,1.50140333333333
"164",0.226705706709533,0.866043499999999
"165",0.098169355607653,1.316136
"166",0.0432635122238306,1.49799216666667
"167",0.0869292601218279,1.26750333333333
"168",0.00795556806174134,0.961245166666666
"169",0.0194912107671467,1.87117033333333
"170",0.00021530955380893,3.4733195
"171",0.149680926874264,1.51513166666667
"172",0.0873272680763174,1.367517
"173",0.0443734077467826,1.88104683333333
"174",0.378063333111216,0.96918016666667
"175",0.329007463102642,-0.672727999999998
"176",0.34001497608541,0.851308166666666
"177",0.0321327310798294,1.81227483333333
"178",0.0213138390226379,1.73512833333333
"179",0.977783466623766,0.0418084999999999
"180",0.111697798595133,1.1364285
"181",0.0365183389007624,2.451091
"182",0.00111714949017656,1.55254666666667
"183",0.105918210005513,1.11078316666667
"184",0.405781645949266,0.942334666666665
"185",0.369539934808572,0.650969666666666
"186",0.0670394253557238,1.43506983333333
"187",0.122260094310654,1.64711083333333
"188",0.142989973107603,1.33693833333333
"189",0.260350663646689,0.597496833333333
"190",0.0809798113530151,1.06818683333333
"191",0.386808441355122,0.637361000000001
"192",0.0183673655584745,1.00420583333333
"193",0.02928763534486,0.866071
"194",0.0149433019518896,0.461049333333334
"195",0.325063196881165,1.23106516666667
"196",0.212221842066659,1.23939
"197",0.23823293956505,1.07965083333333
"198",0.19935838645445,1.19903016666667
"199",0.0869292601218279,1.39905066666667
"200",0.0921613098157117,1.08397883333333
"201",0.0938613137928394,1.23833966666667
"202",0.158893226252871,0.839165166666666
"203",0.0284215908515034,0.997852833333332
"204",0.429379129445715,0.729441999999999
"205",0.176805933677072,0.981023666666666
"206",0.0863960397581229,1.06002516666667
"207",0.0677828813862039,1.31083916666667
"208",0.0405832693170267,1.08728133333333
"209",0.0616799440894848,1.4985495
"210",0.2581757512011,1.1909125
"211",0.0590647500342539,2.4963545
"212",0.160297339021202,1.48373183333333
"213",0.816879918460462,0.227439
"214",0.363614569377721,0.756994166666666
"215",0.996438959772419,-0.00221766666666664
"216",0.0106543946694971,1.28004766666667
"217",0.591789908257303,-0.259673333333334
"218",0.176805933677072,1.59126466666666
"219",0.784031413680801,-0.156060666666667
"220",0.757259928032222,-0.114771333333333
"221",0.842873669282013,-0.136267000000002
"222",0.0520715098133677,0.433457833333332
"223",0.0360327903749756,0.334527333333332
"224",0.483129869041693,-0.400698833333335
"225",0.093508217622279,1.21561766666666
"226",0.983225481201239,0.0203701666666664
"227",0.530436502792584,0.452737333333333
"228",0.089030493898089,0.715425166666666
"229",0.403902224740054,0.630133333333333
"230",0.460363554592643,0.641540333333332
"231",0.319438459306896,0.538703333333332
"232",0.542072420898486,0.432126499999999
"233",0.279837347441366,0.833073333333331
"234",0.0298752042398125,0.350301333333333
"235",0.68250576223884,-0.171450666666667
"236",0.0911164851697777,0.3908925
"237",0.613384756799087,0.277566333333332
"238",0.0778114400176304,0.440245666666667
"239",0.748924814430537,-0.344985833333335
"240",0.0321220144579432,0.351911499999999
"241",0.0434450044074379,1.26799983333333
"242",0.352456011329225,-0.700168333333332
"243",0.252810303034135,-0.507475999999998
"244",0.456768021873645,-0.585787666666666
"245",0.4324615584265,0.986231000000001
"246",0.00599045638157208,0.523102833333333
"247",0.813669758831679,0.215564833333334
"248",0.031488794244718,1.44333516666667
"249",0.310380488112484,1.2017245
"250",0.794740435928651,0.332961499999998
"251",0.931815313424862,-0.109794666666669
"252",0.08925263095458,-0.8199695
"253",0.754672866139606,-0.286695333333334
"254",0.624283548097958,-0.537847666666667
"255",0.889708660818431,0.226936833333334
"256",0.0592052269851309,0.437681333333333
"257",0.921672051055119,-0.113280000000001
"258",0.853921005052424,-0.264862
"259",0.722631601332002,-0.295669833333334
"260",0.406714059060934,-0.826541166666667
"261",0.299258950889633,1.08197216666667
"262",0.79887481739209,0.255872666666667
"263",0.35483185229301,-0.648952
"264",0.0247308635331026,-1.38606083333333
"265",0.288396068412704,0.840826499999999
"266",0.177523082676172,0.416780166666667
"267",0.458803493348534,-0.702876166666667
"268",0.953901362796042,-0.0406461666666683
"269",0.970822436316751,0.0493736666666673
"270",0.0817023362257528,-1.30517466666667
"271",0.676665447856815,0.405541666666667
"272",0.0771884177293614,-1.46219183333333
"273",0.025220660733017,-2.01925666666667
"274",0.368676894228136,-0.642349666666669
"275",0.852688874134047,-0.187189333333332
"276",0.266633679700987,0.522652999999999
"277",0.276519489694816,0.467939833333332
"278",0.401444666091762,0.374545333333333
"279",0.971057311249511,0.0373845000000016
"280",0.0238577063956901,-1.804422
"281",0.0334640156044088,-1.61569683333333
"282",0.17737698909662,-1.07239416666667
"283",0.0171529256445841,2.20651333333333
"284",0.0117867828035049,-1.5968975
"285",0.0146414877467957,0.431628999999998
"286",0.599881237704812,-0.565216333333332
"287",0.897097389795172,-0.156604833333332
"288",0.69658832212821,0.317105166666668
"289",0.320054507683948,0.614150833333335
"290",0.0572395660814733,-1.422659
"291",0.594290432216082,0.450897499999999
"292",0.607695291984674,0.356543833333333
"293",0.633067860287249,-0.604921166666668
"294",0.0308935977837821,0.901649166666667
"295",0.401370839687059,0.510172666666666
"296",0.230992160829207,0.614615666666667
"297",0.0450241645207367,-1.64144716666667
"298",0.0143420286569755,0.426537666666665
"299",0.240564772191246,0.835477333333332
"300",0.606567088947598,-0.484720166666668
"301",0.548802671753964,0.321136833333333
"302",0.244241168395883,-0.845308333333333
"303",0.100015067412323,-0.778284000000001
"304",0.0126460261066393,0.440104166666667
"305",0.0755135442681019,1.1117005
"306",0.204682111055457,-1.167334
"307",0.816190527701092,-0.37247883333333
"308",0.190869245010356,1.408298
"309",0.196769088377595,1.40527833333333
"310",0.360363044714473,0.770386999999999
"311",0.0918183814958706,1.85159466666667
"312",0.0609873591729931,0.680172
"313",0.204436989060938,-1.31520566666667
"314",0.120167375728656,-1.0797475
"315",0.19612135931207,-1.16958733333334
"316",0.0217922175117475,-1.71254416666667
"317",0.204351014170225,-1.18296216666667
"318",0.354823745394268,0.957096166666667
"319",0.53532104147577,-0.674739833333333
"320",0.65947143871752,0.522482
"321",0.47822035741724,-0.802883833333333
"322",0.0185798269752255,-1.971992
"323",0.0130359272219207,-1.959084
"324",0.014039211127985,0.842766833333332
"325",0.00633034443459317,-1.8453265
"326",0.0515244190485296,0.956413666666667
"327",0.0652218979583554,1.947958
"328",0.0651694141562785,-1.60055583333333
"329",0.0701316780018192,-1.56392066666667
"330",0.627922805114435,-0.481441000000001
"331",0.772204339891104,0.244723999999999
"332",0.11020134100164,-1.22428066666667
"333",0.00772905235348385,-1.92433516666667
"334",0.00621535628621267,-1.7108985
"335",0.0692067917604436,-1.320096
"336",0.0106152649682106,0.453682333333332
"337",0.00750432998367168,0.639954833333333
"338",0.166066912992843,-0.935773333333335
"339",0.00873958120134503,-1.5679455
"340",0.18675052314437,1.25485183333333
"341",0.0178396952889539,0.505799833333332
"342",0.622253997162861,0.600640999999999
"343",0.0991034109226514,-1.107805
"344",0.0579704887935941,-1.344112
"345",0.445959331080371,0.435392000000001
"346",0.218813616928412,-1.92778233333334
"347",0.291209519075944,1.195495
"348",0.158293910226035,-1.06843516666667
"349",0.48123374319556,-0.752263333333336
"350",0.671731186900669,0.418590499999999
"351",0.0686474731192833,-1.32002616666667
"352",0.89002451089038,-0.0761703333333336
"353",0.0623925051350428,-1.76486416666667
"354",0.284791909909577,-0.664162166666668
"355",0.0546902688824807,0.386789333333333
"356",0.116168884958035,-1.44818566666667
"357",0.068191644999659,1.7769505
"358",0.505592838515546,0.417907833333333
"359",0.0802881735302389,1.17216733333333
"360",0.395189161549119,-0.837979166666666
"361",0.0700261814100211,0.856179333333332
"362",0.890171869605217,-0.139647333333334
"363",0.540217566323886,0.548394333333332
"364",0.0718297380736058,0.684002499999998
"365",0.131457770738715,0.676781999999999
"366",0.0499498893697898,-2.1306415
"367",0.64675678822764,-0.541809333333332
"368",0.554882176667632,-0.585857666666667
"369",0.626085163381997,0.834714333333336
"370",0.50460535446957,-0.517968833333334
"371",0.485888898909112,-0.810216833333334
"372",0.65175374577217,0.526080499999999
"373",0.298357102256076,-0.640532166666666
"374",0.475973737001015,-0.522040166666666
"375",0.408567762783713,-0.606399833333334
"376",0.707128121734332,-0.431080333333332
"377",0.102305288834413,-1.95299983333333
"378",0.479454165389908,-0.529351500000001
"379",0.760494493297775,-0.209683166666666
"380",0.627223596397269,0.680491166666666
"381",0.559853544788579,0.721109333333333
"382",0.663745713944855,0.486440666666666
"383",0.977783466623766,0.0372708333333312
"384",0.554687740564031,-0.333066666666665
"385",0.181970216443637,1.16735166666667
"386",0.0967737126465644,-1.43553133333333
"387",0.155989637985638,-1.22274483333333
"388",0.265434711887216,-0.880189833333333
"389",0.0480431330138727,-1.03850516666667
"390",0.266604990648757,1.1331205
"391",0.24912473884345,1.21713966666667
"392",0.0811639605147701,-1.30663083333333
"393",0.758564092604794,-0.307638333333333
"394",0.746212415742829,-0.229781166666668
"395",0.926968757405061,-0.0835454999999989
"396",0.0504360275199399,-1.49883433333333
"397",0.00081164334702667,-2.103642
"398",0.968509877740662,0.0338138333333331
"399",0.102718815620285,-1.27499383333333
"400",0.298154343813382,-0.552594666666668
"401",0.0340795872070437,-1.996911
"402",0.8149613263482,0.318252333333333
"403",0.907769652157023,-0.124696333333334
"404",0.845387120053015,-0.122284500000002
"405",0.0126753886976041,2.66794183333333
"406",0.496645855954302,0.735864333333333
"407",0.209517652267929,-0.967013333333334
"408",0.0160490063650317,-1.88018933333333
"409",0.0100640352030854,-1.96209233333333
"410",0.0161321621483465,-1.71403233333333
"411",0.426311926122396,-0.646194333333333
"412",0.00643748100612522,-1.81419166666667
"413",0.122542650356087,-1.176449
"414",0.00568004608732202,-1.93600716666667
"415",0.502914821459776,0.506964166666667
"416",0.718071939211201,0.371005499999999
"417",0.158909014291971,-0.87439
"418",0.311042470626262,-0.684514166666666
"419",0.00757988591859423,-1.6128285
"420",0.54726548732897,0.579002166666666
"421",0.00694827358392338,-1.58369283333333
"422",0.586973828846696,-0.361512666666668
"423",0.405941743966996,-0.548410333333335
"424",0.413595728224541,-0.645220666666667
"425",0.126780593530823,-0.902228833333334
"426",0.0600108857287497,-1.2461805
"427",0.614882481132321,-0.309201999999999
"428",0.385163492897223,-0.6531165
"429",0.0989208184989683,-1.22450533333333
"430",0.25515700391874,-0.707948500000001
"431",0.47561578746554,-0.620356666666666
"432",0.429986396093552,-0.836700000000001
"433",0.455477428110772,-0.917859999999997
"434",0.522831316060615,-0.770625666666667
"435",0.474786418888811,-0.509999500000002
"436",0.416686480407263,-0.804270666666667
"437",0.53131560049162,0.560260999999998
"438",0.0450920928594065,-1.477034
"439",0.124281365457077,-1.2258155
"440",0.442911100833752,-1.05808966666667
"441",0.409772367618399,0.435306333333334
"442",0.940442392661866,0.0890043333333328
"443",0.0534651210869183,0.934386333333332
"444",0.275142230535066,-0.827808333333336
"445",0.651742374564708,-0.567057166666668
"446",0.951163063570973,-0.130432666666663
"447",0.532441707475305,-0.754145000000001
"448",0.703012292772265,-0.462037166666665
"449",0.466062093554337,-0.353153166666666
"450",0.091809801887799,-2.07929850000001
"451",0.93009974797586,-0.134511666666668
"452",0.298937367702939,-0.972250333333333
"453",0.214761191980479,0.830586166666667
"454",0.270896882247257,1.35780816666666
"455",0.123515710633365,-1.2264435
"456",0.0254109459499428,-1.22216283333333
"457",0.705264198568262,-0.288692000000001
"458",0.0185966441634285,-1.67242083333333
"459",0.391946437675382,1.06896416666667
"460",0.156553837579244,-0.712871000000001
"461",0.376074472602445,-0.333152333333335
"462",0.0968432221610044,-1.00205483333333
"463",0.948164122113426,-0.0870966666666665
"464",0.0165685838988944,-2.06567116666667
"465",0.0746585009016366,-1.3924175
"466",0.0736845926137355,-1.36052983333333
"467",0.0405859804293992,-1.60932066666667
"468",0.634859072040749,0.355809333333333
"469",0.811826374406132,-0.248706500000001
"470",0.0250466458867008,-1.78324283333333
"471",0.0110330508425489,-1.658251
"472",0.435205856426431,-0.486887666666668
"473",0.951425250476956,0.0854901666666653
"474",0.384379138566712,-0.559964499999999
"475",0.156637550284873,-0.9360195
"476",0.1829743018713,-0.703050333333333
"477",0.0274577946380932,2.33351883333333
"478",0.00803556732744719,-1.91826866666667
"479",0.0127758737876445,-1.8067305
"480",0.00784153627978303,-1.5248675
"481",0.00624269398181387,-1.718072
"482",0.0287741464148386,2.27184533333334
"483",0.753550637164241,-0.452416333333335
"484",0.454051398279776,-0.563419
"485",0.804518300395774,-0.214587333333334
"486",0.167093279216332,-0.859997666666667
"487",0.111292421853394,-0.993133833333333
"488",0.792028271550187,0.253847
"489",0.470848828912303,-0.724926333333334
"490",0.227179631815096,-1.09163516666667
"491",0.968483549759766,0.061310499999999
"492",0.151477553243194,-0.860172166666669
"493",0.00621535628621267,-1.76962933333333
"494",0.154773057566137,-1.07899066666667
"495",0.781623000659813,-0.406687999999998
"496",0.712323984330723,-0.288646833333332
"497",0.484793100660892,-0.376431166666667
"498",0.399149037695153,-0.397843833333334
"499",0.213297027776451,-0.777102833333335
"500",0.0333761253878596,2.74962316666667
"501",0.461786627018282,-0.4972455
"502",0.244098720292847,-1.05753316666667
"503",0.330742186647341,-1.19413783333333
"504",0.991722680566755,0.0157021666666664
"505",0.924420101343672,0.135059666666667
"506",0.14720181518795,-0.980426000000001
"507",0.695021205585984,0.392058500000001
"508",0.843067942274618,-0.160530833333334
"509",0.723304780762537,-0.190135666666667
"510",0.978368601320763,0.0385684999999993
"511",0.471144498409292,-0.516745333333335
"512",0.712327915489505,0.200795833333333
"513",0.658786598621624,-0.309393833333333
"514",0.617492904448236,-0.555914500000002
"515",0.0825684000247783,0.890767000000001
"516",0.524477447172877,0.248063166666667
"517",0.908768138872032,0.117224333333333
"518",0.582091736473492,0.248002833333333
"519",0.0596038530364249,0.899276333333332
"520",0.428779705239819,-0.660590666666667
"521",0.0499498893697898,-1.340392
"522",0.0449445074426951,-1.50947083333333
"523",0.0736100080017,-1.1134915
"524",0.0599297763607261,0.908020666666665
"525",0.506401558213348,0.313649166666667
"526",0.773582832139702,0.365141666666664
"527",0.0198128945129456,0.657519166666665
"528",0.664464373759473,-0.302063666666668
"529",0.104413296569687,-0.854540999999998
"530",0.193196190103942,1.08323483333333
"531",0.352086289048487,-0.570199166666666
"532",0.0936783578386154,-1.08512933333333
"533",0.0185993572949491,1.7237215
"534",0.752610234682003,0.324572833333332
"535",0.149577902361058,-1.80604416666666
"536",0.345954161719076,-0.766584666666665
"537",0.824450431039738,-0.160586333333334
"538",0.472716344946146,-0.438890500000002
"539",0.117487845383768,-1.547862
"540",0.00049072400061199,-2.64980166666667
"541",0.587524254217458,-0.296636333333334
"542",0.0393083399538722,1.81502766666667
"543",0.85428714136906,-0.287471499999999
"544",0.481066976992477,0.867036833333333
"545",0.747025699823253,-0.443232999999997
"546",0.397674559747854,0.672781166666666
"547",0.512146266857007,0.5359185
"548",0.595710832765516,-0.7157365
"549",0.337674025808365,-0.831250999999999
"550",0.248721400615589,1.48286116666667
"551",0.0145381861570485,-1.4358645
"552",0.0616270334003822,-1.364676
"553",0.0306336073783611,-1.62819783333333
"554",0.99536945933684,0.00854916666666656
"555",0.0158249430291227,1.18476583333333
"556",0.288219587373432,-0.7696625
"557",0.341410414483016,-0.556230833333334
"558",0.122897054285922,-1.10261483333333
"559",0.00840785165941553,-1.45283166666667
"560",0.00882050829619113,-1.64061
"561",0.634812366246562,0.5442045
"562",0.766894460655395,0.424877833333333
"563",0.561369300017062,-0.514115833333331
"564",0.387974380173163,0.921954833333333
"565",0.567118103477845,0.534354833333333
"566",0.40342714017783,0.683929333333333
"567",0.292634561369401,-0.570774
"568",0.261919422501472,-0.7747595
"569",0.148031456721309,-1.1099405
"570",0.213847416302028,-0.746746166666666
"571",0.223455881011525,1.10836966666667
"572",0.0128671162996302,-1.51300616666667
"573",0.448312743124509,-0.640115500000002
"574",0.0550682852741365,0.541819999999999
"575",0.0354666319389046,-1.0671425
"576",0.665280559030816,0.489750833333333
"577",0.320771343998717,-0.759613333333335
"578",0.167296231463153,-1.02976833333333
"579",0.590759778589012,0.323876666666667
"580",0.219365779455708,1.56354066666667
"581",0.205064541447793,-0.809058833333333
"582",0.0525139563738968,-1.29193016666667
"583",0.38747260340951,0.429629666666666
"584",0.568444535559392,-0.768992833333333
"585",0.909697959324497,-0.105019833333334
"586",0.247664041749463,-1.45051483333333
"587",0.413950010869211,-0.992484833333333
"588",0.956063285153891,-0.0861363333333355
"589",0.483537937688539,-0.4932645
"590",0.104867239132532,-1.10763
"591",0.125868089725106,-1.02036816666667
"592",0.455423922407182,0.679055333333334
"593",0.509724788866379,-0.548794500000002
"594",0.147759814107279,-0.877568333333333
"595",0.199937854249788,0.606266833333331
"596",0.192559003593115,-0.844346000000001
"597",0.526994444280054,-0.881458166666666
"598",0.974769257777849,0.0329695000000015
"599",0.409515333127339,-0.694991666666669
"600",0.282283756727492,-0.822331166666667
"601",0.20794568482948,0.573299499999999
"602",0.734820711388399,0.183879166666666
"603",0.501329892850521,-0.699094500000001
"604",0.219696155065577,0.661928333333334
"605",0.811070647743954,0.349334999999999
"606",0.516962297373322,0.788159166666665
"607",0.0802532329951305,0.876288666666665
"608",0.3669561725928,-0.861728166666668
"609",0.979488998559698,0.0282185000000002
"610",0.920812510252306,-0.132596500000001
"611",0.973658716106967,-0.0191188333333336
"612",0.753521814139232,0.205564499999998
"613",0.296097901312017,0.317529666666665
"614",0.837874384356619,-0.221519000000002
"615",0.183044606331196,1.428104
"616",0.951425250476956,-0.0756843333333327
"617",0.264150412404916,-0.655436333333333
"618",0.648924102849965,0.197967
"619",0.987270597117627,-0.00989683333333435
"620",0.829014716889079,0.249438166666668
"621",0.0723210467170766,-1.375416
"622",0.732813858354464,-0.321918
"623",0.67126456955018,-0.481951499999999
"624",0.648605000555384,0.166301833333333
"625",0.786912576702105,0.357532500000002
"626",0.288219587373432,0.395273499999999
"627",0.916466803185514,-0.130691166666664
"628",0.974821098308663,-0.0405886666666653
"629",0.62751211232759,0.851814166666666
"630",0.45856323715889,0.292261
"631",0.749201270070596,-0.269533500000001
"632",0.695901031637011,0.426096000000002
"633",0.206784995205932,-0.844751166666668
"634",0.0585143892205207,-1.3112035
"635",0.110477268382685,-1.1043555
"636",0.787137963367875,-0.383450166666667
"637",0.810681025753424,-0.280770166666667
"638",0.75495009394115,-0.328044999999999
"639",0.0677216285070161,-1.19268966666667
"640",0.515163808732741,-0.518677666666667
"641",0.881249207168456,0.0815633333333323
"642",0.271677912211768,-1.07027516666667
"643",0.0760689498024242,1.01837666666667
"644",0.0209819472825116,-1.48827716666667
"645",0.0315531454965129,-1.33324933333333
"646",0.00795081037379046,-1.70203666666667
"647",0.820365631489624,0.336631166666666
"648",0.0405859804293992,-1.3445135
"649",0.45271524964763,-0.681473166666666
"650",0.00901430807791122,-2.587425
"651",0.00659160930007191,1.48721166666666
"652",0.492965923449323,-0.700240666666667
"653",0.0073240830380118,-1.79440066666667
"654",0.0110774125018785,-1.45445633333333
"655",0.00988098168290445,-1.65151383333333
"656",0.943360469308268,0.0793246666666661
"657",0.869007759796559,-0.218797
"658",0.190443765892717,-0.962577333333336
"659",0.399837810131156,-0.659689166666664
"660",0.791521186351379,0.236156833333332
"661",0.445401737208406,-0.928503333333332
"662",0.190032770591274,-1.45477516666667
"663",0.970536333420114,-0.0587568333333349
"664",0.342703916731403,-1.0194145
"665",0.0998781868218749,-1.25313266666667
"666",0.384554906880394,0.725977666666667
"667",0.0137270216048511,-1.41115333333333
"668",0.185675763621774,-0.805402166666666
"669",0.134400116446721,-1.13664566666667
"670",0.0148683119443179,-1.87514716666667
"671",0.497553880744343,0.610685833333333
"672",0.746383117837196,-0.278915999999998
"673",0.113259009834468,1.240678
"674",0.359128752504687,1.02529866666667
"675",0.978183092426666,0.0181313333333329
"676",0.160867809199622,0.8179635
"677",0.00850525131591524,-1.75659816666667
"678",0.00745738262435583,-1.79973216666667
"679",0.403684332677175,0.400139
"680",0.185201575162754,1.18937033333333
"681",0.958870955819732,-0.0612928333333347
"682",0.505497909200227,-0.558125333333333
"683",0.595983122184486,0.361767333333334
"684",0.430412092641468,-0.780326500000001
"685",0.163887360700893,-0.880472500000001
"686",0.0771457024803658,-1.1126695
"687",0.514910184822458,0.529259166666666
"688",0.589552243184983,0.473016499999999
"689",0.749550990034076,-0.4023885
"690",0.875313743194184,0.207205333333334
"691",0.0196494019232384,-2.65966883333333
"692",0.826522658188812,0.312583999999999
"693",0.850052891519694,-0.198773000000002
"694",0.0708017245717397,-1.3233
"695",0.155464250049798,-1.147526
"696",0.163631958239779,-1.29731816666667
"697",0.628297518238883,0.817802999999999
"698",0.138758575741113,-0.925356
"699",0.721813592885832,0.182450166666666
"700",0.924589458960146,-0.0719503333333333
"701",0.395189161549119,-0.377137666666667
"702",0.0974324809352324,-1.10604483333334
"703",0.980625811865726,0.0249518333333322
"704",0.0984205615222427,-1.23683483333333
"705",0.859120412831802,0.192195166666667
"706",0.182142998860966,-1.23405233333333
"707",0.157147734836191,-1.07970133333333
"708",0.93935764738333,0.0984816666666665
"709",0.943835569402694,-0.0812083333333333
"710",0.0918023324968385,-1.1378585
"711",0.298793623559987,-0.537408666666668
"712",0.648190393773152,0.604554166666667
"713",0.0261481786385824,-1.130093
"714",0.144112794903357,-0.887546833333334
"715",0.0451879484883268,-1.80563783333334
"716",0.727032125293715,0.348807666666667
"717",0.657044275923713,0.394099
"718",0.877909185485874,0.222144499999999
"719",0.137258132534261,-0.952045666666668
