m.z,rt,p.value,t.score
397.2713,3.94,0.572120789472421,0.655723666666668
403.2231,3.94,0.63727355493239,-0.422506666666666
405.2025,3.94,0.643168793639041,-0.556016499999998
405.263,3.94,0.512366670746127,0.405905499999998
413.2455,3.94,0.7922464447987,-0.3700575
421.306,3.94,0.00023065594814547,-2.221756
421.3469,3.94,0.570714388661143,-0.426726500000001
422.3255,3.94,0.00658531788536343,-1.55352316666667
428.8914,3.94,0.0692419193911886,0.341210166666665
430.8884,3.94,0.0809448126829854,0.311502666666666
432.8851,3.94,0.0929605759610397,0.303001999999998
434.8824,3.94,0.0506428273297696,0.421485333333333
437.2886,3.94,0.210821104655062,-0.820576166666667
439.3573,3.94,0.230659991672655,-0.710038166666669
443.2887,3.94,0.033066754243578,-1.199703
445.918,3.94,0.18068127063213,0.376131333333334
447.915,3.94,0.119160754492587,0.369144499999999
449.912,3.94,0.116305485089528,0.367815166666667
450.8733,3.94,0.243344095994831,0.357476166666666
451.9092,3.94,0.0342551030553591,0.639127333333333
452.8703,3.94,0.112529102467683,0.396680833333332
453.2972,3.94,0.825536164055237,0.150311499999999
454.8676,3.94,0.0682284324201717,0.519549499999999
456.8643,3.94,0.480500819956741,0.263456499999998
461.3491,3.94,0.725980718305274,-0.200065333333335
466.8473,3.94,0.0347639683334377,0.758168
468.8443,3.94,0.128737807713244,0.591923166666666
469.2708,3.94,0.280770341478422,0.795949833333333
469.2932,3.94,0.0989150718502732,-0.675734
470.8414,3.94,0.0780660956301067,0.690973333333332
471.2153,3.94,0.648166029368163,0.380542666666667
472.8383,3.94,0.0825978233672547,0.785027666666666
495.3316,3.94,0.52364134248376,-0.441856666666667
495.3683,3.94,0.795975676731556,0.159715166666667
497.3628,3.94,0.787590359817604,-0.212915000000003
501.3075,3.94,0.447777571741625,-0.408990333333335
504.331,3.94,0.465185347427553,-0.493631
505.3134,3.94,0.859120412831802,0.145748000000001
515.3011,3.94,0.922017092257656,-0.114491333333333
515.3348,3.94,0.020533028239248,-1.00369283333333
521.236,3.94,0.586756634639354,0.57793316666667
521.2863,3.94,0.206443241415973,1.3386275
522.3202,3.94,0.889161604157554,0.149687833333333
522.3423,3.94,0.994527330249967,-0.00749783333333257
533.1956,3.94,0.522218735682014,-0.487329
538.2928,3.94,0.704855736702301,-0.277021833333332
539.2031,3.94,0.930639965483805,-0.0828531666666675
551.2573,3.94,0.739297331076379,0.351495000000002
589.2127,3.94,0.127373437816661,1.42877283333333
607.1899,3.94,0.859637197367774,0.177948166666667
616.4631,3.94,0.0418687156325971,0.702097666666667
621.3629,3.94,0.554666144615415,0.717740666666666
626.422,3.94,0.157611370805216,1.36536183333333
659.3944,3.94,0.689226211726006,0.306924499999999
665.9521,3.94,0.0685683602028321,0.556663833333332
703.197,3.94,0.975357254068505,-0.0412793333333342
710.4428,3.94,0.391569351266058,0.586715666666665
726.8579,3.94,0.661540051303114,-0.59049433333333
777.2006,3.94,0.948361184378764,-0.077625
784.0398,3.94,0.718056444199443,-0.456286
999.4662,3.94,0.919657278298253,0.103364833333335
1011.4514,3.94,0.164706588786456,-1.2145195
210.149,3.95,0.136429559058199,0.616503833333333
222.1854,3.95,0.877726778231914,0.188682333333333
235.2058,3.95,0.804306208088373,0.136544
253.1436,3.95,0.0322695224786134,0.606097499999999
281.2107,3.95,0.0435184501364517,0.637978833333332
291.2318,3.95,0.450631739991375,0.338395666666666
298.274,3.95,0.351727285208669,0.234835833333334
300.2614,3.95,0.0472896093704611,2.08378083333334
303.1701,3.95,0.0811639605147701,-1.12935866666667
317.2688,3.95,0.016900702156413,2.48649533333333
319.1667,3.95,0.318406720933794,-1.196538
349.2361,3.95,0.139959720931541,-0.631697333333334
349.272,3.95,0.202504920170426,-0.669538166666668
349.3214,3.95,0.972761152003058,0.0177863333333327
355.2246,3.95,0.247396834921224,-0.685796333333333
357.1771,3.95,0.476527324083794,0.776696999999999
362.3053,3.95,0.0213138390226379,2.09317016666667
365.2656,3.95,0.0392705943198587,-1.00632733333333
370.2376,3.95,0.442367737818085,-0.380730333333333
389.2084,3.95,0.914035486779665,0.122886500000003
389.2299,3.95,0.22255954223132,-0.544523666666668
390.3371,3.95,0.677103901191454,0.235936833333333
401.3413,3.95,2.91440651065529E-05,-1.72398066666667
408.3108,3.95,0.920330161742301,-0.0587893333333359
409.379,3.95,0.646575906776119,0.414508666666667
419.3524,3.95,0.010926481840647,-1.1851205
439.3037,3.95,0.196645453786458,-1.01505
455.2992,3.95,0.247764068205819,-0.997951166666666
473.3028,3.95,0.00268682048986428,-1.152724
475.3044,3.95,0.217026389483227,-0.620708333333333
478.3893,3.95,0.924420101343672,0.0961573333333312
481.2541,3.95,0.741694967211187,-0.188410666666667
485.2675,3.95,0.489991259520794,-0.343022500000002
499.3728,3.95,0.809756420208009,-0.244643833333336
518.3831,3.95,0.336729320866498,1.08401483333333
528.3678,3.95,0.568840624072363,0.580878666666666
556.3307,3.95,0.230204179681852,1.07057066666667
589.3012,3.95,0.561676935771074,-0.539095166666667
609.2682,3.95,0.937834645567407,-0.0981553333333345
609.4089,3.95,0.261832805828189,1.09164083333334
611.2843,3.95,0.258366642320625,-0.963024333333334
613.2984,3.95,0.0145366192491453,-1.71098083333333
627.2552,3.95,0.0527710189395801,1.53368233333333
637.3203,3.95,0.989191015663474,-0.0167786666666664
643.4185,3.95,0.568460966040643,0.585400333333332
665.3176,3.95,0.906230995729634,-0.126929833333333
798.5857,3.95,0.997676270208484,0.00332283333333212
871.535,3.95,0.018627652679486,2.17868333333333
897.5499,3.95,0.470240768484494,0.634352000000001
209.19,3.96,0.194244533936191,0.249392166666666
241.216,3.96,0.0238806316085512,0.4908685
287.1379,3.96,0.592583138570206,0.675058499999998
325.2365,3.96,0.698566653326503,-0.116556500000001
325.2726,3.96,0.363455733882408,1.07645916666667
338.2331,3.96,0.312601333225636,0.5389105
354.2407,3.96,0.0543483396963095,0.704411333333333
359.1615,3.96,0.887805944067326,0.134147500000002
372.2533,3.96,0.69244740386637,-0.256321666666667
373.2349,3.96,0.737394706631815,-0.229100000000002
377.196,3.96,0.435442852461542,0.712432666666668
383.152,3.96,0.10552835233799,-1.64912316666667
388.3057,3.96,0.857032102477855,-0.128817166666667
392.2807,3.96,0.822943771771905,-0.174282166666669
394.2355,3.96,0.309152385510065,0.363460333333333
399.178,3.96,0.210280117180226,-1.07323283333333
401.3504,3.96,0.824940669214848,0.370722833333334
403.3213,3.96,0.0353699296567728,-0.882150166666667
415.152,3.96,0.765109735970971,0.325331999999997
417.2728,3.96,0.35850870360814,-0.697585333333332
433.2627,3.96,0.332574528806377,0.666378000000001
443.3525,3.96,0.0721851276250371,-0.962201333333335
469.3307,3.96,0.649266124881893,-0.275620166666667
483.3446,3.96,0.365213445671834,-0.572759500000001
486.3797,3.96,0.015290477713233,-1.19819766666667
487.341,3.96,0.0480293719272706,-0.863002999999999
499.3191,3.96,0.200058274733172,-0.750469666666669
499.3398,3.96,0.00424299569319972,-1.90730666666667
504.369,3.96,0.100931428733177,-1.00989116666667
515.3499,3.96,0.924058595294343,0.0924293333333308
521.3947,3.96,0.45668864585184,0.630274
525.2977,3.96,0.421598873120122,0.695088666666667
529.3152,3.96,0.846312903875991,-0.156993666666667
535.0096,3.96,0.945232852220393,0.0899831666666686
549.3895,3.96,0.24018988415762,-0.702254333333333
558.3146,3.96,0.0290492734746408,-1.31373533333333
577.3105,3.96,0.644682879513184,-0.339542500000001
619.31,3.96,0.816093371047482,0.252098166666666
621.3276,3.96,0.877021874148513,0.159826333333332
633.2638,3.96,0.493736021478963,0.553762
645.3577,3.96,0.163909178392706,1.16478933333333
651.3385,3.96,0.11524554670046,-0.921782333333335
697.4299,3.96,0.770163595177564,-0.277679833333333
722.4062,3.96,0.0704266315760775,1.6432915
1057.4914,3.96,0.53123760199241,-0.5390545
205.1951,3.97,0.150605870371858,0.447903833333334
209.154,3.97,0.0687611400181019,0.400396333333333
216.0943,3.97,0.157566383053287,0.323489166666667
231.2106,3.97,0.30712139296805,-1.12748233333333
240.2322,3.97,0.926183437235341,-0.0357915000000004
249.2212,3.97,0.989635127558377,0.0151998333333324
267.2318,3.97,0.179615097824613,0.952784666666665
285.2421,3.97,0.79802351082427,0.156647333333333
293.1748,3.97,0.83158920723448,-0.0838820000000007
296.2221,3.97,0.0519115624598405,0.339465499999998
307.2243,3.97,0.399234006402495,0.853627666666664
317.1512,3.97,0.151665854215255,0.375300833333333
321.2061,3.97,0.559974001269546,0.335415499999999
323.1982,3.97,0.169108567136914,1.39287233333333
343.1541,3.97,0.0682503398285653,0.525915833333332
343.2955,3.97,0.888447228916895,-0.0471056666666675
360.2511,3.97,0.28363649553525,-0.640325333333333
365.136,3.97,0.00317156938486952,0.877686333333334
365.2775,3.97,0.736732835145824,0.117787333333333
375.2115,3.97,0.198307704299769,1.34629583333333
376.2237,3.97,0.373316290594697,0.482517
381.2516,3.97,0.698098177486398,0.138825333333333
387.252,3.97,0.11153453795459,-0.6311105
387.358,3.97,0.296741795149597,-0.616901333333332
400.3056,3.97,0.748004161011448,-0.170966
409.34,3.97,0.627877107080344,-0.255254666666666
428.3008,3.97,0.0139900015107553,-1.30054316666667
445.2963,3.97,0.132675911749914,-0.798534166666669
459.2834,3.97,0.136805509660254,-1.18153016666667
471.2736,3.97,0.784031413680801,-0.285820166666666
476.2751,3.97,0.0759663797409523,2.27246
491.3684,3.97,0.11009672955348,1.49440333333333
497.3592,3.97,0.539669369609176,0.478290499999998
502.3556,3.97,0.118101121291436,-1.22138416666667
507.3683,3.97,0.144112794903357,-0.917359333333334
511.3413,3.97,0.932384900083444,0.0545641666666647
515.3145,3.97,0.00257666760221881,-1.964506
537.339,3.97,0.140613776517869,-0.914867500000001
543.2059,3.97,0.508767171263038,0.664903833333333
552.3276,3.97,0.423359812402411,1.14769916666667
583.2561,3.97,0.890059294830916,0.127369833333334
721.4298,3.97,0.349769161615256,1.125825
817.4586,3.97,0.797361780690358,-0.218173166666668
841.3975,3.97,0.480387729311047,-0.708102166666667
959.4407,3.97,0.11153453795459,-1.39652
207.1745,3.98,0.0998781868218749,0.325087666666668
221.1537,3.98,0.0715769907112682,0.296949833333334
229.195,3.98,0.0918183814958706,-0.796687333333335
238.1801,3.98,0.271791075221471,0.364293833333333
254.2479,3.98,0.365124887712257,-0.4778195
268.1695,3.98,0.0718422396111851,0.583446833333332
270.2426,3.98,0.0364963451081777,0.589253666666666
272.2584,3.98,0.430794763951476,-0.4268465
294.2405,3.98,0.958463501526052,0.0371609999999996
301.1773,3.98,0.0345891535581662,0.544002
301.2161,3.98,0.570635209250986,-0.240765166666666
316.2845,3.98,0.6269694672961,-0.148404000000001
328.2303,3.98,0.150999422085133,-0.631672
336.2616,3.98,0.967474805170989,0.0515074999999974
337.2015,3.98,0.0667431026308223,-2.261137
339.1929,3.98,0.956460726349138,-0.0420830000000005
340.223,3.98,0.112342854597112,0.522291833333334
345.302,3.98,0.795733738679824,-0.118357333333335
351.1931,3.98,0.0809798113530151,-0.553139833333334
359.184,3.98,0.201766562112472,-0.7525055
360.2891,3.98,0.0252745401424842,-1.231267
375.2892,3.98,0.010483217853177,-1.31885466666667
379.2228,3.98,0.537277717616207,-0.348366166666666
393.2903,3.98,0.652195690975224,-0.223779666666669
396.3109,3.98,0.291625675325049,-0.699459166666667
399.2168,3.98,0.523039775304489,0.318225499999999
401.2045,3.98,0.636656839564607,0.169687
403.2487,3.98,0.039863480431715,-1.01879116666667
405.2999,3.98,0.0184108686574516,-1.298881
414.2277,3.98,0.0353051743989613,0.732058499999998
418.2926,3.98,0.955122056765335,-0.0573303333333359
420.2772,3.98,0.320771343998717,0.8529
433.2955,3.98,0.131418444350356,-0.771675999999999
435.1778,3.98,0.0249761086235622,0.9108845
435.249,3.98,0.29446082884963,-0.677872333333335
451.1505,3.98,0.0414178538929299,0.906597666666665
454.3896,3.98,4.10051179369388E-07,-2.32519933333334
455.2538,3.98,0.894247543352569,0.080617999999999
461.363,3.98,0.281233401703859,-0.558423666666668
487.2824,3.98,0.282190854423994,-0.573398
491.3343,3.98,0.0659521434777701,-0.954246333333333
503.2188,3.98,0.617560565496362,-0.245417500000001
505.2516,3.98,0.370845724672899,-0.459691
509.3238,3.98,0.251204809041122,0.847066999999998
528.3385,3.98,0.0767020838583879,0.954272666666667
534.3443,3.98,0.348155711772002,-0.591709666666666
577.4339,3.98,0.608031260509115,0.522923666666668
595.3734,3.98,0.497281146473917,-0.612724499999999
605.2374,3.98,0.9153480768004,0.127530999999999
613.2667,3.98,0.873546702567606,-0.208076666666666
688.4844,3.98,0.907383650110593,-0.0871150000000006
765.5636,3.98,0.887452176637408,-0.127855666666663
898.4208,3.98,0.646831434291658,0.471940000000001
898.7553,3.98,0.342257327436607,-0.927925000000002
201.164,3.99,0.137258132534261,-0.811474
215.1792,3.99,0.511788669101354,-0.342169000000001
224.2009,3.99,0.0882897408404015,0.929776833333332
235.1692,3.99,0.0261924103527061,0.398224333333334
243.1354,3.99,0.051868389862851,0.619583499999999
243.2107,3.99,0.282619592115308,-0.589734666666668
246.183,3.99,0.978316180044159,0.0159006666666656
251.2002,3.99,0.39616229458605,0.213661
257.151,3.99,0.0114610455235245,0.7102085
265.1563,3.99,0.0260051994840782,0.889148333333333
265.216,3.99,0.0255623582042251,0.62308
271.2266,3.99,0.315599533339831,0.203633500000001
295.1899,3.99,0.296998346439411,0.462669666666664
309.2577,3.99,0.11524554670046,-0.762150666666668
321.2421,3.99,0.588651593198803,-0.158023
321.2571,3.99,0.0355784883124924,-1.08773766666667
331.2253,3.99,0.193348294406372,1.472974
337.252,3.99,0.224832265792303,-0.766369333333333
339.2683,3.99,0.207434529527487,-0.540317166666669
351.2864,3.99,0.223475351221368,-0.664982500000002
357.2037,3.99,0.0628159887714989,-0.841192833333334
357.2604,3.99,0.224344819624729,1.34586416666667
358.2822,3.99,0.0774770566282914,-0.793550666666667
358.2949,3.99,0.620156493937793,0.536147833333334
367.2594,3.99,0.466032468167283,-0.621044166666666
369.1821,3.99,0.617184614086511,0.199967166666667
377.2957,3.99,0.343519568469586,-0.503506333333333
383.2769,3.99,0.0341103404917015,-1.16184316666667
391.2841,3.99,0.515204571520635,-0.206680333333334
394.331,3.99,0.589133502166727,0.371150666666666
405.3476,3.99,0.70158818978605,0.452765833333335
412.3058,3.99,0.739080192697642,0.2681695
412.3417,3.99,0.213320456927252,-0.786332500000001
413.2662,3.99,0.214761191980479,-0.41842
416.3148,3.99,0.0145366192491453,-1.73486233333333
424.342,3.99,0.0129335353582777,-1.33779666666667
429.2402,3.99,0.247260960452124,-0.378981166666668
429.3364,3.99,0.619584579500116,-0.311653166666668
431.2563,3.99,0.023593831656765,-1.137789
436.3041,3.99,0.45700941604257,0.344124333333334
437.2641,3.99,0.014082585587521,-1.63242033333334
447.3476,3.99,0.0129548090784595,-0.891524000000001
449.3377,3.99,0.124011543407313,-0.841639500000002
453.238,3.99,0.0685731277635435,-1.37893566666667
457.3042,3.99,0.825515549191219,0.298556833333333
459.3454,3.99,6.36056103217247E-07,-1.4617255
477.3588,3.99,0.53917152639097,-0.334152166666666
481.3297,3.99,0.125376274616917,-1.08561433333333
493.281,3.99,0.908104402706501,0.144460999999998
497.3235,3.99,0.00267494603638819,-1.46125916666667
503.3139,3.99,0.104534375235769,-0.7926985
507.3239,3.99,0.97440706825035,0.0364401666666669
515.2629,3.99,0.799785069343739,-0.339762666666666
522.3424,3.99,0.337933394839321,-0.821245999999999
534.3418,3.99,0.13327306225244,-0.940508333333335
547.3415,3.99,0.306354789591426,-0.818700333333333
554.3513,3.99,0.294459796403947,-0.699771000000001
570.347,3.99,0.127259981756691,0.676533333333332
573.2389,3.99,0.180011657273686,-0.755213500000001
583.3049,3.99,0.0702760598673509,-1.99743466666667
626.3486,3.99,0.197035522168303,-0.885258500000001
628.3645,3.99,0.144227952064718,-1.04510966666667
639.2078,3.99,0.420041362911183,0.860888333333334
644.3381,3.99,0.267755161048327,-0.558754999999999
718.8436,3.99,0.0304225267315859,-2.0353
749.5704,3.99,0.117925022942883,0.989569833333334
783.5752,3.99,0.086265776922674,0.971422666666669
803.5426,3.99,0.297664045115669,0.8319725
805.5577,3.99,0.386031359969588,-0.703686499999999
808.5765,3.99,0.792028271550187,-0.224859333333334
821.5285,3.99,0.0502225505236176,1.3143005
823.5432,3.99,0.0697440897111775,1.423219
827.5381,3.99,0.0199822823408975,1.5299025
927.4342,3.99,0.603192742627576,0.495680333333335
927.7685,3.99,0.454489569185191,0.8282565
980.1081,3.99,0.897696491442217,-0.163015166666664
203.1067,4,0.220331975113331,0.354659166666667
217.1587,4,0.0161321621483465,0.924502333333334
221.1171,4,0.199322715312085,0.339015833333334
238.1436,4,0.23823293956505,0.334845833333332
239.2007,4,0.588382161115473,0.225889166666665
277.1797,4,0.197797621850794,0.297520333333331
279.1937,4,0.192559003593115,0.3464615
283.2255,4,0.259293942819239,0.403067999999999
297.1844,4,0.851499487947409,-0.287601000000001
299.1617,4,0.0844298756995345,0.542035666666666
309.2057,4,0.84590832303151,-0.0758445000000009
315.1355,4,0.0294807386684535,0.819998999999998
315.195,4,0.129105363017495,-0.649079500000001
318.2415,4,0.957148201384103,-0.0918891666666672
336.2896,4,0.67432041592504,-0.460631
340.1906,4,0.0252745401424842,1.45741916666667
344.2568,4,0.786455298775324,-0.308929666666666
347.1619,4,0.016845050338764,1.07891966666666
347.2198,4,0.101404683559694,-1.10029083333334
362.1721,4,0.524643506711067,0.346641666666668
363.193,4,0.607661048691544,-0.518173166666666
363.2138,4,0.277671389043487,0.553310333333333
364.3207,4,0.768688072761572,0.173680166666667
367.2458,4,0.912636059634408,-0.0492695000000005
371.3632,4,0.23965362986374,-1.18080216666667
373.1776,4,0.195563962620408,-0.6637955
378.146,4,0.090175555757923,-1.3981845
398.2435,4,0.0646899358420067,1.11554816666667
408.3948,4,0.499697036871173,-0.370965166666668
410.2667,4,0.469471165417625,-0.811429666666666
412.3206,4,0.291625675325049,-0.871784999999999
423.3621,4,0.183144669025284,0.577768666666666
425.2681,4,0.993776760712504,-0.0103121666666692
429.3687,4,0.63727355493239,0.287994666666665
441.3729,4,0.990972825620895,0.00860449999999866
457.3295,4,0.00256416232132895,-0.899988333333333
463.3899,4,0.0032867664080551,2.96599666666666
474.3666,4,0.365213445671834,1.02989266666667
476.4107,4,0.820279591847387,-0.248996500000002
481.3647,4,0.579021984127485,-0.523101
490.3527,4,0.937469519575361,0.063633499999999
495.3467,4,0.601199485429936,0.311873166666666
513.2994,4,0.767169644636359,0.215655833333333
513.32,4,0.874532288226357,0.0990459999999995
540.335,4,0.235946503439349,0.821696666666667
558.346,4,0.0618965207246113,1.28224083333333
562.36,4,0.394010782814439,-0.449099666666667
572.2837,4,0.317354635191953,-0.872809333333334
575.3728,4,0.00104216559989663,2.98152333333333
577.3738,4,0.396233700162541,-0.839469833333333
580.3279,4,0.654954795357249,0.296379166666668
602.2128,4,0.419343061758024,-0.893917000000001
635.3764,4,0.033817081002571,2.40012066666667
870.0746,4,0.428281468367264,-0.86856733333333
956.1131,4,0.952911203036565,0.0667665000000008
984.4576,4,0.997828358625961,-0.00345933333333222
215.1426,4.01,0.00496685891459939,0.883225166666667
249.1846,4.01,0.0195404418534849,0.401060499999999
271.1667,4.01,0.030288578468592,0.687630333333332
291.157,4.01,0.326510753063108,0.319296999999999
307.131,4.01,0.16882069200514,0.411685
334.2141,4.01,0.0685683602028321,-0.797725333333334
337.1774,4.01,0.166199539090137,-1.56819316666667
347.256,4.01,0.431979172716676,-0.33998
350.3053,4.01,0.773891557159997,-0.232332
377.2087,4.01,0.713177699920893,-0.368458333333334
383.2191,4.01,0.16096233573348,0.5111915
384.3948,4.01,0.961852890251369,0.0247663333333332
385.3788,4.01,0.995249854922936,-0.00737599999999882
388.3419,4.01,0.141550820483614,1.478933
390.264,4.01,0.00381379058008392,1.68297066666667
406.3315,4.01,0.0911509135663766,1.19429783333333
407.2393,4.01,0.669807864144166,0.271700166666666
414.2998,4.01,0.733832963534656,0.266543166666667
423.2132,4.01,0.321665261559208,-0.598340666666669
432.3103,4.01,0.776783870815391,-0.2020785
435.3219,4.01,0.00133806649415014,-2.05849233333333
440.2763,4.01,0.901221248678417,0.0664898333333323
443.2886,4.01,0.00068480540417133,-1.98425783333333
450.3211,4.01,0.693376564879289,0.2709615
459.2621,4.01,0.00321606282955059,-1.56949783333333
461.3029,4.01,0.166778811713046,-0.864640166666668
469.3719,4.01,0.0736100080017,1.23085016666666
472.3032,4.01,0.118283180193385,-0.555745
488.2768,4.01,0.127707967095473,-1.8017125
493.374,4.01,0.321930687330746,1.1509805
511.3397,4.01,0.676665447856815,0.427281166666666
532.3729,4.01,0.912417151015993,0.0967218333333323
593.3335,4.01,0.00117910843955506,-1.99825033333334
598.3959,4.01,0.429799052518591,-0.718355166666666
609.2341,4.01,0.268688740212464,-0.932639000000001
613.3938,4.01,0.0621669244990929,-1.98298916666667
683.4212,4.01,0.0809798113530151,1.24048033333333
870.0409,4.01,0.805188617019588,-0.259521666666667
984.7921,4.01,0.609342991362574,-0.523508166666669
985.1265,4.01,0.66810428411196,-0.417989166666665
1013.471,4.01,0.841032333960505,-0.213464666666666
214.1741,4.02,0.454430826727287,0.401781333333334
227.1972,4.02,0.504314964694049,0.445124333333334
227.2004,4.02,0.495871729923421,0.207002333333332
239.1487,4.02,0.37644336618014,0.306702833333331
256.2992,4.02,0.876593110773619,-0.0740506666666669
261.2204,4.02,0.0918377565759048,-0.718116666666667
281.1875,4.02,0.36731225387674,0.3707625
309.1824,4.02,0.0982666798497315,0.662420833333333
311.2577,4.02,0.761432585126763,0.123269666666667
312.2895,4.02,0.291166492272328,-1.08222016666667
315.253,4.02,0.537836057534769,-0.311965666666667
323.2212,4.02,0.757750591747667,-0.103835833333334
327.1936,4.02,0.302778031743055,1.309535
346.2943,4.02,0.479783249518123,-0.4589945
351.0993,4.02,0.269990712335355,0.476704666666666
353.247,4.02,0.635076005333378,-0.358892666666666
362.2664,4.02,0.344564000276897,-0.655456333333335
368.3159,4.02,0.705264198568262,0.334945833333333
370.295,4.02,0.511188455614991,0.4359375
375.2508,4.02,0.741320222031361,0.265236166666666
378.2404,4.02,0.288863833086109,-0.600864166666667
379.1878,4.02,0.29215675404304,0.542697333333333
382.341,4.02,0.418282402239028,-0.999690333333331
383.1606,4.02,0.869942347582771,-0.183612499999997
391.225,4.02,0.307467889546033,-0.840528833333334
395.2888,4.02,0.104534375235769,-0.811402999999999
406.2949,4.02,0.807079304490251,0.145918666666666
407.1832,4.02,0.0252653985295761,0.762356666666666
407.2192,4.02,0.421089211599931,-0.570219166666666
408.2746,4.02,0.221472057807393,-1.47665283333333
419.3164,4.02,0.0386443531968176,-0.582327500000002
419.3525,4.02,0.00570625622221165,-1.24403633333333
421.295,4.02,0.839850227747974,0.145467
423.1569,4.02,0.193034372428995,0.596209500000001
433.1776,4.02,0.126602013252319,0.5071845
433.3308,4.02,0.00394061146276498,-1.61689483333334
445.3298,4.02,0.0131898001389397,-1.3265065
450.2045,4.02,0.668339289505137,0.207481333333333
475.3185,4.02,4.34432535545847E-05,-1.19638
477.3327,4.02,0.996064490718674,0.0040358333333317
481.3518,4.02,0.118568289388631,-1.01281883333333
484.3629,4.02,0.34045265158204,-0.374149166666666
506.3249,4.02,0.960237176322599,0.0842021666666683
513.3366,4.02,0.744023696082791,-0.213945500000001
515.3343,4.02,0.489546780170282,-0.350160333333334
517.3498,4.02,0.71603908428178,-0.147924666666669
521.3955,4.02,0.0770106355365739,-0.707267333333335
531.3424,4.02,0.813229884946882,-0.132168333333335
534.6751,4.02,0.994396688310297,0.0101366666666681
538.3503,4.02,0.394574963618426,-0.5498635
545.3446,4.02,0.242402609868854,-0.513005166666667
545.3454,4.02,0.266604990648757,-0.572002333333333
560.3297,4.02,0.524222826846174,-0.511789000000002
585.3725,4.02,0.246150364911572,-1.382121
640.4066,4.02,0.820523372219932,-0.315665
647.8933,4.02,0.413493866547848,0.257015833333333
687.4164,4.02,0.222535803279155,-0.514146833333336
764.8628,4.02,0.0626666562438956,-1.39177216666667
777.3794,4.02,0.100337934973046,-1.227555
785.8702,4.02,0.70792729270998,-0.486229166666669
786.1211,4.02,0.522515349350029,0.759606166666668
786.3716,4.02,0.0849884374008773,-1.8120785
786.6224,4.02,0.0218587984196292,-1.54454033333333
870.2917,4.02,0.256384526069839,-0.960147833333334
870.5425,4.02,0.19545378720144,-1.14344166666667
1013.1364,4.02,0.784465388337968,0.262552000000002
1042.1498,4.02,0.493838022428293,0.664164166666667
1042.4842,4.02,0.636474169272657,0.385413000000001
223.0635,4.03,0.129553361203929,0.334271166666666
225.2186,4.03,0.0982732922920047,0.666750000000001
237.1484,4.03,0.471004026852906,0.172228666666665
251.128,4.03,0.0572640058831963,0.623745166666667
253.2137,4.03,0.0337089159841809,0.7586325
268.2628,4.03,0.756478080502915,0.373928166666665
269.211,4.03,0.326542944665934,0.233879333333332
279.2317,4.03,0.698744519703156,-0.139529166666668
283.1882,4.03,0.451705257494947,0.3648645
291.1948,4.03,0.453294322334092,-0.207705166666668
297.0823,4.03,0.089613745485802,0.427481333333332
297.2423,4.03,0.453849349491637,-0.214777166666667
310.2354,4.03,0.179169893553879,0.431615666666666
313.1433,4.03,0.114711537834694,0.466606166666666
315.2316,4.03,0.633081764202545,0.361440166666665
315.2632,4.03,0.659701810263234,0.275094666666667
317.2474,4.03,0.203375525204217,-1.08349433333334
323.2772,4.03,0.991222830669126,-0.00870700000000061
324.2501,4.03,0.18769847387455,1.300178
326.209,4.03,0.102461784217594,0.748943833333333
326.3054,4.03,0.988519943421824,0.0116081666666649
329.2143,4.03,0.078969606600821,-0.983599666666667
332.2792,4.03,0.38754729247437,-0.385919500000002
333.2046,4.03,0.02928763534486,-0.879812833333332
333.3343,4.03,0.837433781489506,0.221254000000001
335.1251,4.03,0.103834710991749,0.539244833333334
337.0747,4.03,0.110758335691035,0.621384999999998
337.2347,4.03,0.588382161115473,-0.206142000000001
337.2734,4.03,0.677121857623827,-0.233701666666667
340.249,4.03,0.156095095783987,-0.649489499999999
344.2796,4.03,0.329409514756884,0.450035333333334
353.0486,4.03,0.0526754101629105,0.891816833333333
353.2087,4.03,0.536803627385376,-0.256405833333335
356.2206,4.03,0.0447596143486328,2.024785
361.1777,4.03,0.866935917145502,-0.221038
371.278,4.03,0.185477245088104,-0.512871333333334
372.2532,4.03,0.0749718633959646,-1.01727116666667
393.2402,4.03,0.944736895370564,0.0573178333333318
398.3374,4.03,0.590799538960491,0.501491166666667
403.2969,4.03,0.0786006451761368,-0.907117000000001
415.2451,4.03,0.153639917732581,-1.039881
416.3523,4.03,0.167166812462563,-0.809069166666666
431.2764,4.03,0.131246093033083,1.01794333333333
444.368,4.03,0.630661694471537,0.357063166666667
447.3081,4.03,0.256080454895676,-0.490745666666668
459.3099,4.03,0.0565037387696285,-0.816835500000001
459.3205,4.03,0.635076005333378,0.480550166666665
461.363,4.03,0.121512776223535,-0.680469333333334
475.3067,4.03,0.667966898778265,-0.312201500000002
485.325,4.03,0.00492510531435697,-1.4261825
489.3187,4.03,0.0263850466803611,-1.2534665
495.3095,4.03,0.986989777266347,0.0203206666666689
495.3684,4.03,0.455676937672288,-0.397310833333334
505.3519,4.03,0.205413300422257,-0.694285833333334
511.3409,4.03,0.663745713944855,0.311887666666666
519.3459,4.03,0.459278299457762,-0.573086666666668
522.3797,4.03,0.942863931114125,-0.0566795000000013
562.3169,4.03,0.484793100660892,0.977567
563.356,4.03,0.0242684999742779,-1.0084955
618.4245,4.03,0.783520166477006,0.315466333333333
625.3971,4.03,0.697812933988782,0.365338166666667
657.2211,4.03,0.00030916812982003,1.899804
